,Date,DailyOrHourly,VehicleType,Hour,Volume,DelayPersonHours,DelayCost,DelayVehicleHours,VMT
0,2018-07-01,daily,commercial,,26523.687375,0.121383,6.640874,0.121383,20380.736638
1,2018-07-01,daily,passenger,,214600.743309,1.669571,31.240611,0.9821,164898.687347
2,2018-07-01,hourly,commercial,0.0,439.89,0.0,0.0,0.0,335.419438
3,2018-07-01,hourly,passenger,0.0,3559.11,0.0,0.0,0.0,2713.848178
4,2018-07-01,hourly,commercial,1.0,303.27,0.121383,6.640874,0.121383,231.794255
5,2018-07-01,hourly,passenger,1.0,2453.73,1.669571,31.240611,0.9821,1875.426246
6,2018-07-01,hourly,commercial,2.0,218.24,0.0,0.0,0.0,167.800904
7,2018-07-01,hourly,passenger,2.0,1765.76,0.0,0.0,0.0,1357.661859
8,2018-07-01,hourly,commercial,3.0,199.87,0.0,0.0,0.0,154.062494
9,2018-07-01,hourly,passenger,3.0,1617.13,0.0,0.0,0.0,1246.505629
10,2018-07-01,hourly,commercial,4.0,227.37,0.0,0.0,0.0,174.779286
11,2018-07-01,hourly,passenger,4.0,1839.63,0.0,0.0,0.0,1414.123313
12,2018-07-01,hourly,commercial,5.0,308.33,0.0,0.0,0.0,236.892246
13,2018-07-01,hourly,passenger,5.0,2494.67,0.0,0.0,0.0,1916.673626
14,2018-07-01,hourly,commercial,6.0,468.71,0.0,0.0,0.0,361.003448
15,2018-07-01,hourly,passenger,6.0,3792.29,0.0,0.0,0.0,2920.846076
16,2018-07-01,hourly,commercial,7.0,726.33,0.0,0.0,0.0,560.936819
17,2018-07-01,hourly,passenger,7.0,5876.67,0.0,0.0,0.0,4538.488812
18,2018-07-01,hourly,commercial,8.0,1085.59,0.0,0.0,0.0,839.472709
19,2018-07-01,hourly,passenger,8.0,8783.41,0.0,0.0,0.0,6792.097373
20,2018-07-01,hourly,commercial,9.0,1461.79,0.0,0.0,0.0,1129.958764
21,2018-07-01,hourly,passenger,9.0,11827.21,0.0,0.0,0.0,9142.393637
22,2018-07-01,hourly,commercial,10.0,1735.8,0.0,0.0,0.0,1340.918189
23,2018-07-01,hourly,passenger,10.0,14044.2,0.0,0.0,0.0,10849.247163
24,2018-07-01,hourly,commercial,11.0,1930.439152,0.0,0.0,0.0,1488.584673
25,2018-07-01,hourly,passenger,11.0,15619.007685,0.0,0.0,0.0,12044.003264
26,2018-07-01,hourly,commercial,12.0,2052.6,0.0,0.0,0.0,1581.77775
27,2018-07-01,hourly,passenger,12.0,16607.4,0.0,0.0,0.0,12798.019976
28,2018-07-01,hourly,commercial,13.0,2027.52,0.0,0.0,0.0,1559.715951
29,2018-07-01,hourly,passenger,13.0,16404.48,0.0,0.0,0.0,12619.519967
30,2018-07-01,hourly,commercial,14.0,1960.922957,0.0,0.0,0.0,1506.551766
31,2018-07-01,hourly,passenger,14.0,15865.649383,0.0,0.0,0.0,12189.373379
32,2018-07-01,hourly,commercial,15.0,1899.855266,0.0,0.0,0.0,1459.72843
33,2018-07-01,hourly,passenger,15.0,15371.556241,0.0,0.0,0.0,11810.530028
34,2018-07-01,hourly,commercial,16.0,1837.33,0.0,0.0,0.0,1412.288922
35,2018-07-01,hourly,passenger,16.0,14865.67,0.0,0.0,0.0,11426.701275
36,2018-07-01,hourly,commercial,17.0,1703.46,0.0,0.0,0.0,1308.286367
37,2018-07-01,hourly,passenger,17.0,13782.54,0.0,0.0,0.0,10585.226058
38,2018-07-01,hourly,commercial,18.0,1531.64,0.0,0.0,0.0,1173.922839
39,2018-07-01,hourly,passenger,18.0,12392.36,0.0,0.0,0.0,9498.102972
40,2018-07-01,hourly,commercial,19.0,1359.27,0.0,0.0,0.0,1038.721365
41,2018-07-01,hourly,passenger,19.0,10997.73,0.0,0.0,0.0,8404.200133
42,2018-07-01,hourly,commercial,20.0,1130.91,0.0,0.0,0.0,861.902803
43,2018-07-01,hourly,passenger,20.0,9150.09,0.0,0.0,0.0,6973.577224
44,2018-07-01,hourly,commercial,21.0,863.06,0.0,0.0,0.0,656.284841
45,2018-07-01,hourly,passenger,21.0,6982.94,0.0,0.0,0.0,5309.94099
46,2018-07-01,hourly,commercial,22.0,624.47,0.0,0.0,0.0,474.690182
47,2018-07-01,hourly,passenger,22.0,5052.53,0.0,0.0,0.0,3840.675106
48,2018-07-01,hourly,commercial,23.0,427.02,0.0,0.0,0.0,325.242199
49,2018-07-01,hourly,passenger,23.0,3454.98,0.0,0.0,0.0,2631.505062
50,2018-07-02,daily,commercial,,32376.984461,0.0,0.0,0.0,24853.035997
51,2018-07-02,daily,passenger,,261959.237913,0.0,0.0,0.0,201083.654884
52,2018-07-02,hourly,commercial,0.0,304.48,0.0,0.0,0.0,232.482073
53,2018-07-02,hourly,passenger,0.0,2463.52,0.0,0.0,0.0,1880.991321
54,2018-07-02,hourly,commercial,1.0,255.53,0.0,0.0,0.0,195.630225
55,2018-07-02,hourly,passenger,1.0,2067.47,0.0,0.0,0.0,1582.826369
56,2018-07-02,hourly,commercial,2.0,253.0,0.0,0.0,0.0,193.596898
57,2018-07-02,hourly,passenger,2.0,2047.0,0.0,0.0,0.0,1566.374904
58,2018-07-02,hourly,commercial,3.0,330.88,0.0,0.0,0.0,251.205051
59,2018-07-02,hourly,passenger,3.0,2677.12,0.0,0.0,0.0,2032.477233
60,2018-07-02,hourly,commercial,4.0,580.47,0.0,0.0,0.0,436.956602
61,2018-07-02,hourly,passenger,4.0,4696.53,0.0,0.0,0.0,3535.376145
62,2018-07-02,hourly,commercial,5.0,1076.24,0.0,0.0,0.0,814.872815
63,2018-07-02,hourly,passenger,5.0,8707.76,0.0,0.0,0.0,6593.061867
64,2018-07-02,hourly,commercial,6.0,1794.21,0.0,0.0,0.0,1379.147867
65,2018-07-02,hourly,passenger,6.0,14516.79,0.0,0.0,0.0,11158.560013
66,2018-07-02,hourly,commercial,7.0,2087.832766,0.0,0.0,0.0,1611.821637
67,2018-07-02,hourly,passenger,7.0,16892.465107,0.0,0.0,0.0,13041.102333
68,2018-07-02,hourly,commercial,8.0,1900.25,0.0,0.0,0.0,1466.847775
69,2018-07-02,hourly,passenger,8.0,15374.75,0.0,0.0,0.0,11868.131994
70,2018-07-02,hourly,commercial,9.0,1740.31,0.0,0.0,0.0,1340.000577
71,2018-07-02,hourly,passenger,9.0,14080.69,0.0,0.0,0.0,10841.822852
72,2018-07-02,hourly,commercial,10.0,1758.9,0.0,0.0,0.0,1353.401153
73,2018-07-02,hourly,passenger,10.0,14231.1,0.0,0.0,0.0,10950.245688
74,2018-07-02,hourly,commercial,11.0,1870.540123,0.0,0.0,0.0,1438.395879
75,2018-07-02,hourly,passenger,11.0,15134.370087,0.0,0.0,0.0,11637.930297
76,2018-07-02,hourly,commercial,12.0,1932.92,0.0,0.0,0.0,1486.21102
77,2018-07-02,hourly,passenger,12.0,15639.08,0.0,0.0,0.0,12024.79825
78,2018-07-02,hourly,commercial,13.0,1944.051345,0.0,0.0,0.0,1492.46255
79,2018-07-02,hourly,passenger,13.0,15729.1427,0.0,0.0,0.0,12075.378817
80,2018-07-02,hourly,commercial,14.0,2069.98,0.0,0.0,0.0,1591.37943
81,2018-07-02,hourly,passenger,14.0,16748.02,0.0,0.0,0.0,12875.706295
82,2018-07-02,hourly,commercial,15.0,2163.145,0.0,0.0,0.0,1660.849841
83,2018-07-02,hourly,passenger,15.0,17501.809544,0.0,0.0,0.0,13437.785079
84,2018-07-02,hourly,commercial,16.0,2204.29,0.0,0.0,0.0,1695.411579
85,2018-07-02,hourly,passenger,16.0,17834.71,0.0,0.0,0.0,13717.420959
86,2018-07-02,hourly,commercial,17.0,2065.785227,0.0,0.0,0.0,1589.321754
87,2018-07-02,hourly,passenger,17.0,16714.080474,0.0,0.0,0.0,12859.057825
88,2018-07-02,hourly,commercial,18.0,1673.76,0.0,0.0,0.0,1286.253747
89,2018-07-02,hourly,passenger,18.0,13542.24,0.0,0.0,0.0,10406.962136
90,2018-07-02,hourly,commercial,19.0,1369.28,0.0,0.0,0.0,1048.416242
91,2018-07-02,hourly,passenger,19.0,11078.72,0.0,0.0,0.0,8482.640508
92,2018-07-02,hourly,commercial,20.0,1113.31,0.0,0.0,0.0,849.815164
93,2018-07-02,hourly,passenger,20.0,9007.69,0.0,0.0,0.0,6875.777233
94,2018-07-02,hourly,commercial,21.0,845.79,0.0,0.0,0.0,644.415044
95,2018-07-02,hourly,passenger,21.0,6843.21,0.0,0.0,0.0,5213.903536
96,2018-07-02,hourly,commercial,22.0,609.18,0.0,0.0,0.0,463.935306
97,2018-07-02,hourly,passenger,22.0,4928.82,0.0,0.0,0.0,3753.658381
98,2018-07-02,hourly,commercial,23.0,432.85,0.0,0.0,0.0,330.205768
99,2018-07-02,hourly,passenger,23.0,3502.15,0.0,0.0,0.0,2671.664848
100,2018-07-03,daily,commercial,,33220.071761,6.646592,363.635054,6.646592,25489.168419
101,2018-07-03,daily,passenger,,268780.580608,91.420853,1710.645495,53.776972,206230.544479
102,2018-07-03,hourly,commercial,0.0,339.02,0.0,0.0,0.0,259.087684
103,2018-07-03,hourly,passenger,0.0,2742.98,0.0,0.0,0.0,2096.254896
104,2018-07-03,hourly,commercial,1.0,299.86,0.0,0.0,0.0,229.21478
105,2018-07-03,hourly,passenger,1.0,2426.14,0.0,0.0,0.0,1854.555948
106,2018-07-03,hourly,commercial,2.0,289.96,0.0,0.0,0.0,221.645403
107,2018-07-03,hourly,passenger,2.0,2346.04,0.0,0.0,0.0,1793.312803
108,2018-07-03,hourly,commercial,3.0,347.16,0.0,0.0,0.0,263.745692
109,2018-07-03,hourly,passenger,3.0,2808.84,0.0,0.0,0.0,2133.942415
110,2018-07-03,hourly,commercial,4.0,570.24,0.0,0.0,0.0,429.445469
111,2018-07-03,hourly,passenger,4.0,4613.76,0.0,0.0,0.0,3474.604249
112,2018-07-03,hourly,commercial,5.0,1068.1,0.0,0.0,0.0,809.020491
113,2018-07-03,hourly,passenger,5.0,8641.9,0.0,0.0,0.0,6545.711249
114,2018-07-03,hourly,commercial,6.0,1799.93,0.0,0.0,0.0,1383.643616
115,2018-07-03,hourly,passenger,6.0,14563.07,0.0,0.0,0.0,11194.934711
116,2018-07-03,hourly,commercial,7.0,2102.32,6.121255,334.893861,6.121255,1625.105359
117,2018-07-03,hourly,passenger,7.0,17009.68,84.19508,1575.438528,49.526518,13148.579722
118,2018-07-03,hourly,commercial,8.0,1891.828202,0.525337,28.741193,0.525337,1458.69202
119,2018-07-03,hourly,passenger,8.0,15306.609999,7.225773,135.206967,4.250455,11802.144529
