,Date,DailyOrHourly,VehicleType,Hour,Volume,DelayPersonHours,DelayCost,DelayVehicleHours,VMT
0,2018-01-01,daily,commercial,,32355.272857,0.165899,9.07634,0.165899,24832.662675
1,2018-01-01,daily,passenger,,261783.571299,2.281867,42.697756,1.342275,200918.816185
2,2018-01-01,hourly,commercial,0.0,304.48,0.05046,2.760659,0.05046,232.482073
3,2018-01-01,hourly,passenger,0.0,2463.52,0.694052,12.986944,0.408266,1880.991321
4,2018-01-01,hourly,commercial,1.0,255.53,0.115439,6.315682,0.115439,195.630225
5,2018-01-01,hourly,passenger,1.0,2067.47,1.587815,29.710812,0.934009,1582.826369
6,2018-01-01,hourly,commercial,2.0,253.0,0.0,0.0,0.0,193.596898
7,2018-01-01,hourly,passenger,2.0,2047.0,0.0,0.0,0.0,1566.374904
8,2018-01-01,hourly,commercial,3.0,330.88,0.0,0.0,0.0,251.205051
9,2018-01-01,hourly,passenger,3.0,2677.12,0.0,0.0,0.0,2032.477233
10,2018-01-01,hourly,commercial,4.0,580.47,0.0,0.0,0.0,436.956602
11,2018-01-01,hourly,passenger,4.0,4696.53,0.0,0.0,0.0,3535.376145
12,2018-01-01,hourly,commercial,5.0,1076.24,0.0,0.0,0.0,814.872815
13,2018-01-01,hourly,passenger,5.0,8707.76,0.0,0.0,0.0,6593.061867
14,2018-01-01,hourly,commercial,6.0,1794.21,0.0,0.0,0.0,1379.147867
15,2018-01-01,hourly,passenger,6.0,14516.79,0.0,0.0,0.0,11158.560013
16,2018-01-01,hourly,commercial,7.0,2076.800064,0.0,0.0,0.0,1601.46898
17,2018-01-01,hourly,passenger,7.0,16803.200521,0.0,0.0,0.0,12957.339927
18,2018-01-01,hourly,commercial,8.0,1900.25,0.0,0.0,0.0,1466.847775
19,2018-01-01,hourly,passenger,8.0,15374.75,0.0,0.0,0.0,11868.131994
20,2018-01-01,hourly,commercial,9.0,1740.31,0.0,0.0,0.0,1340.000577
21,2018-01-01,hourly,passenger,9.0,14080.69,0.0,0.0,0.0,10841.822852
22,2018-01-01,hourly,commercial,10.0,1758.9,0.0,0.0,0.0,1353.401153
23,2018-01-01,hourly,passenger,10.0,14231.1,0.0,0.0,0.0,10950.245688
24,2018-01-01,hourly,commercial,11.0,1874.73,0.0,0.0,0.0,1442.327496
25,2018-01-01,hourly,passenger,11.0,15168.27,0.0,0.0,0.0,11669.740653
26,2018-01-01,hourly,commercial,12.0,1932.92,0.0,0.0,0.0,1486.21102
27,2018-01-01,hourly,passenger,12.0,15639.08,0.0,0.0,0.0,12024.79825
28,2018-01-01,hourly,commercial,13.0,1953.16,0.0,0.0,0.0,1501.009757
29,2018-01-01,hourly,passenger,13.0,15802.84,0.0,0.0,0.0,12144.533489
30,2018-01-01,hourly,commercial,14.0,2069.98,0.0,0.0,0.0,1591.37943
31,2018-01-01,hourly,passenger,14.0,16748.02,0.0,0.0,0.0,12875.706295
32,2018-01-01,hourly,commercial,15.0,2134.422793,0.0,0.0,0.0,1633.898042
33,2018-01-01,hourly,passenger,15.0,17269.420778,0.0,0.0,0.0,13219.720524
34,2018-01-01,hourly,commercial,16.0,2204.29,0.0,0.0,0.0,1695.411579
35,2018-01-01,hourly,passenger,16.0,17834.71,0.0,0.0,0.0,13717.420959
36,2018-01-01,hourly,commercial,17.0,2070.53,0.0,0.0,0.0,1593.774063
37,2018-01-01,hourly,passenger,17.0,16752.47,0.0,0.0,0.0,12895.081059
38,2018-01-01,hourly,commercial,18.0,1673.76,0.0,0.0,0.0,1286.253747
39,2018-01-01,hourly,passenger,18.0,13542.24,0.0,0.0,0.0,10406.962136
40,2018-01-01,hourly,commercial,19.0,1369.28,0.0,0.0,0.0,1048.416242
41,2018-01-01,hourly,passenger,19.0,11078.72,0.0,0.0,0.0,8482.640508
42,2018-01-01,hourly,commercial,20.0,1113.31,0.0,0.0,0.0,849.815164
43,2018-01-01,hourly,passenger,20.0,9007.69,0.0,0.0,0.0,6875.777233
44,2018-01-01,hourly,commercial,21.0,845.79,0.0,0.0,0.0,644.415044
45,2018-01-01,hourly,passenger,21.0,6843.21,0.0,0.0,0.0,5213.903536
46,2018-01-01,hourly,commercial,22.0,609.18,0.0,0.0,0.0,463.935306
47,2018-01-01,hourly,passenger,22.0,4928.82,0.0,0.0,0.0,3753.658381
48,2018-01-01,hourly,commercial,23.0,432.85,0.0,0.0,0.0,330.205768
49,2018-01-01,hourly,passenger,23.0,3502.15,0.0,0.0,0.0,2671.664848
50,2018-01-02,daily,commercial,,33219.262788,5.106841,279.395261,5.106841,25488.409311
51,2018-01-02,daily,passenger,,268774.035286,70.242274,1314.356905,41.318985,206224.402604
52,2018-01-02,hourly,commercial,0.0,339.02,0.0,0.0,0.0,259.087684
53,2018-01-02,hourly,passenger,0.0,2742.98,0.0,0.0,0.0,2096.254896
54,2018-01-02,hourly,commercial,1.0,299.86,0.0,0.0,0.0,229.21478
55,2018-01-02,hourly,passenger,1.0,2426.14,0.0,0.0,0.0,1854.555948
56,2018-01-02,hourly,commercial,2.0,289.96,0.0,0.0,0.0,221.645403
57,2018-01-02,hourly,passenger,2.0,2346.04,0.0,0.0,0.0,1793.312803
58,2018-01-02,hourly,commercial,3.0,347.16,0.0,0.0,0.0,263.745692
59,2018-01-02,hourly,passenger,3.0,2808.84,0.0,0.0,0.0,2133.942415
60,2018-01-02,hourly,commercial,4.0,570.24,0.0,0.0,0.0,429.445469
61,2018-01-02,hourly,passenger,4.0,4613.76,0.0,0.0,0.0,3474.604249
62,2018-01-02,hourly,commercial,5.0,1068.1,0.0,0.0,0.0,809.020491
63,2018-01-02,hourly,passenger,5.0,8641.9,0.0,0.0,0.0,6545.711249
64,2018-01-02,hourly,commercial,6.0,1794.796341,0.0,0.0,0.0,1378.82639
65,2018-01-02,hourly,passenger,6.0,14521.534028,0.0,0.0,0.0,11155.958975
66,2018-01-02,hourly,commercial,7.0,2080.101311,0.0,0.0,0.0,1604.256207
67,2018-01-02,hourly,passenger,7.0,16829.910605,0.0,0.0,0.0,12979.891133
68,2018-01-02,hourly,commercial,8.0,1890.383284,0.0,0.0,0.0,1457.336166
69,2018-01-02,hourly,passenger,8.0,15294.919299,0.0,0.0,0.0,11791.174433
70,2018-01-02,hourly,commercial,9.0,1731.18,0.0,0.0,0.0,1332.121186
71,2018-01-02,hourly,passenger,9.0,14006.82,0.0,0.0,0.0,10778.07141
