,Date,DailyOrHourly,VehicleType,Hour,Volume,DelayPersonHours,DelayCost,DelayVehicleHours,VMT
0,2023-01-01,daily,commercial,,24128.3,0.0,0.0,0.0,18542.821925
1,2023-01-01,daily,passenger,,217154.7,0.0,0.0,0.0,166885.397323
2,2023-01-01,hourly,commercial,0.0,399.9,0.0,0.0,0.0,304.926762
3,2023-01-01,hourly,passenger,0.0,3599.1,0.0,0.0,0.0,2744.340854
4,2023-01-01,hourly,commercial,1.0,275.7,0.0,0.0,0.0,210.72205
5,2023-01-01,hourly,passenger,1.0,2481.3,0.0,0.0,0.0,1896.498451
6,2023-01-01,hourly,commercial,2.0,198.4,0.0,0.0,0.0,152.546276
7,2023-01-01,hourly,passenger,2.0,1785.6,0.0,0.0,0.0,1372.916487
8,2023-01-01,hourly,commercial,3.0,181.7,0.0,0.0,0.0,140.056812
9,2023-01-01,hourly,passenger,3.0,1635.3,0.0,0.0,0.0,1260.511311
10,2023-01-01,hourly,commercial,4.0,206.7,0.0,0.0,0.0,158.89026
11,2023-01-01,hourly,passenger,4.0,1860.3,0.0,0.0,0.0,1430.012339
12,2023-01-01,hourly,commercial,5.0,280.3,0.0,0.0,0.0,215.356587
13,2023-01-01,hourly,passenger,5.0,2522.7,0.0,0.0,0.0,1938.209285
14,2023-01-01,hourly,commercial,6.0,426.1,0.0,0.0,0.0,328.184952
15,2023-01-01,hourly,passenger,6.0,3834.9,0.0,0.0,0.0,2953.664572
16,2023-01-01,hourly,commercial,7.0,660.3,0.0,0.0,0.0,509.942563
17,2023-01-01,hourly,passenger,7.0,5942.7,0.0,0.0,0.0,4589.483068
18,2023-01-01,hourly,commercial,8.0,986.9,0.0,0.0,0.0,763.157008
19,2023-01-01,hourly,passenger,8.0,8882.1,0.0,0.0,0.0,6868.413074
20,2023-01-01,hourly,commercial,9.0,1328.9,0.0,0.0,0.0,1027.23524
21,2023-01-01,hourly,passenger,9.0,11960.1,0.0,0.0,0.0,9245.117161
22,2023-01-01,hourly,commercial,10.0,1578.0,0.0,0.0,0.0,1219.016535
